Ortalama_SICAKLIK;Toplam_CIROILKFIYAT;Toplam_CIRO;Toplam_Musteri_Sat;Indirim_Yuzdesi;Istinyepark;Akasya;Akbati;Beylikduzu;Brandium;Capitol;Forum_Istanbul ;Forum_Marmara;Mall_Of;MAltepePark;MARMARAPARK;Metrocity;Natilus;Starcity;YKM_FORUM_ISTANBUL;YKM_FORUM_MARMARA;Ozel_Gunler;Satis_Normalize;;;
19;2838;1970;21326;31;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;
17;3406;2298;1219;33;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;
7;10912;8903;30144;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
9;14279;10635;27678;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
12;17234;13298;65070;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
12;18237;13889;95994;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
4;20555;14217;99576;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
8;29959;21726;143194;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
12;58920;37258;93613;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
11;13387;12413;45218;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
7;12903;11184;125459;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
11;15581;14220;104904;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
8;18757;15749;102494;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
13;14202;13194;71321;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
12;13319;13178;63384;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
13;15392;14959;80731;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
11;10571;10456;63163;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
15;15477;15237;98566;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
16;16091;15960;76755;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
17;15340;15155;73587;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
14;19067;19101;102019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
19;10843;10363;66954;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
19;10513;10176;62246;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
21;14837;14494;61396;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
20;12172;12062;77040;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
23;13913;13765;60850;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
22;9609;9415;54343;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
24;13798;11422;62270;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
23;9951;8824;53761;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
26;14780;12051;55341;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
25;27911;20356;62071;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
26;40878;31023;124832;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
27;12841;9791;80504;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
26;14839;11535;65491;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
27;22264;15627;52487;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
25;18945;14789;68808;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
25;17273;12841;91192;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
24;26234;21481;152923;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
23;24031;23018;122094;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
21;15705;15503;61755;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
18;11403;10965;167080;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
17;21548;21422;102107;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
18;9686;9656;108402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
18;7010;6292;61528;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
17;8474;8342;60068;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
13;11251;10785;105669;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
14;10544;9722;67008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
14;13808;12967;100625;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
12;8269;7370;61455;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
8;8064;7991;58225;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
12;6008;5891;65847;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
9;7815;7626;73155;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
10;8463;7484;70299;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
9;6336;5798;69747;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
4;9302;7231;147504;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
3;11294;8651;110459;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
7;12995;9815;58153;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
12;15321;11718;94564;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
11;19148;14727;117238;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
9;16633;13429;131737;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
4;18603;15449;163288;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
4;15451;11606;120541;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
10;17139;12401;109216;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
8;12289;9700;114979;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
7;19980;14576;108708;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
6;13695;12488;115149;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
11;27129;26176;75131;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
10;29385;28978;86945;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
9;26480;26155;87111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
14;25052;24587;103908;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
11;16049;15944;71228;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
17;24814;21749;23061;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
18;29933;28740;58048;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
19;28439;27950;63915;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
19;23152;22911;69981;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
19;22567;22330;55087;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
20;27183;26503;73096;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
21;25297;24493;61311;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
23;30713;24916;63057;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
21;34467;25916;52736;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
23;34509;24154;79246;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
25;45002;28305;81840;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
25;49085;28499;117914;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
26;12216;8509;80037;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
28;7985;5429;66974;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
27;15979;11601;113392;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
27;13732;9924;192097;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
26;14945;12472;220030;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
25;11946;10433;202313;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
26;13456;11785;188001;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;
24;17512;14962;242249;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
23;12472;11482;261439;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
23;12139;11998;308735;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
20;17640;17438;182149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
19;11974;11968;103153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
18;10656;10479;10885;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
7;6733;5617;66176;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
8;13766;10199;29343;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;8627;6739;31068;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;7121;5356;46423;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
4;12268;8928;62996;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
8;15672;11627;84385;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
12;21836;14647;65906;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
10;16310;11854;49444;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
7;13936;10928;50332;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
11;10985;8949;53244;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
8;8076;7776;57877;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
13;7902;7861;35734;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
11;8180;8035;38668;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
13;7657;7585;31104;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;8660;8618;24169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
15;7280;7272;25902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
16;11052;11025;33063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
16;7831;7790;31848;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
14;10711;10470;48800;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
20;8169;7692;27705;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
19;8341;7869;27230;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
22;9979;9552;29565;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
19;9069;8838;40109;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
23;11206;10786;44453;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
22;6850;6863;29494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
24;8099;7271;38538;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
23;6265;5921;24122;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
26;8102;6300;20652;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
25;13388;9482;33388;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
26;25151;16808;70282;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
27;9975;6884;37231;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
26;7937;5359;33374;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
27;7557;4956;29831;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
26;8188;6059;32713;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
25;9694;7196;38420;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
25;11837;9405;36499;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
23;11028;10030;36120;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
21;7716;7628;31268;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
18;5211;5001;43984;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
17;6882;6705;42295;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
18;3877;3825;31573;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
17;3916;3731;29180;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
17;3490;3333;19709;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;7367;7035;36314;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
14;4541;4098;21137;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
14;7363;6795;26233;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;4469;4238;33143;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
8;3808;3747;19838;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;4770;4685;21832;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
9;4418;4498;35124;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
10;5178;4698;30997;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
9;11841;8898;52835;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
5;6429;4904;51133;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
3;6828;5376;41955;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
7;5310;4063;21255;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;6166;5009;36785;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
11;6793;5249;37249;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
8;7214;5700;43384;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
4;7578;6232;55194;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
3;9705;7310;49634;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
11;7693;5324;41495;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
8;8245;6126;45969;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
7;11485;7805;39857;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
6;6664;5683;41447;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;13719;11616;45412;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
10;13064;12279;41409;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
9;10003;9486;33628;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
14;10428;10376;20579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
12;11089;10928;29006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
17;22480;18627;9192;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
17;20197;18976;31369;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
19;15611;15577;21842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
19;14366;14026;29469;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
19;10084;10004;21525;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
20;11827;11476;30814;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
21;15199;14404;23815;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
23;10695;8678;26918;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
21;14685;10867;22559;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
23;20643;14644;30811;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
25;35557;22123;35424;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
25;36660;21633;43290;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
26;10317;7076;19315;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
28;8849;5898;22668;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
27;8658;5896;26353;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
27;8968;6134;34530;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
26;13382;10540;58080;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
25;9230;7483;60113;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
26;8433;6629;54425;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;
24;15187;12793;82514;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
23;8254;7856;67434;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
23;17783;17455;115692;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
19;7794;7719;46410;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
19;4513;4541;41035;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
17;3873;3829;2770;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;